date,league,home,away,change,o_home,o_draw,o_away,scraped_at
2026-03-07,League 2,Chesterfield,Shrewsbury,3-0,1.01,7.19,23.15,2026-03-03T21:14:25Z
2026-03-07,League 2,Chesterfield,Shrewsbury,0-1,2.85,3.38,1.88,2026-03-04T14:59:35Z
2026-03-07,League 2,Chesterfield,Shrewsbury,1-0,1.15,4.89,9.29,2026-03-04T14:59:35Z
2026-03-07,League 2,Chesterfield,Shrewsbury,0-2,5.68,4.46,1.28,2026-03-04T14:59:35Z
2026-03-07,League 2,Chesterfield,Shrewsbury,2-0,1.02,6.78,18.3,2026-03-04T14:59:35Z
2026-03-07,League 2,Chesterfield,Shrewsbury,3-0,1.01,7.08,24.7,2026-03-04T14:59:35Z
2026-03-07,League 2,Chesterfield,Shrewsbury,0-1,2.91,3.42,1.84,2026-03-07T14:46:17Z
2026-03-07,League 2,Chesterfield,Shrewsbury,1-0,1.16,4.84,8.82,2026-03-07T14:46:17Z
2026-03-07,League 2,Chesterfield,Shrewsbury,0-2,5.81,4.53,1.27,2026-03-07T14:46:17Z
2026-03-07,League 2,Chesterfield,Shrewsbury,2-0,1.03,6.77,17.53,2026-03-07T14:46:17Z
2026-03-07,League 2,Chesterfield,Shrewsbury,3-0,1.01,7.14,23.93,2026-03-07T14:46:17Z
2026-03-07,League 2,Crawley,Swindon,0-1,5.33,4.34,1.31,2026-03-03T21:14:25Z
2026-03-07,League 2,Crawley,Swindon,0-1,5.42,4.29,1.31,2026-03-04T08:56:38Z
2026-03-07,League 2,Crawley,Swindon,0-2,10.8,6.17,1.08,2026-03-03T21:14:25Z
2026-03-07,League 2,Crawley,Swindon,0-2,11.13,6.14,1.08,2026-03-04T08:56:38Z
2026-03-07,League 2,Crawley,Swindon,0-3,17.13,7.48,1.01,2026-03-03T21:14:25Z
2026-03-07,League 2,Crawley,Swindon,1-0,1.56,3.79,3.66,2026-03-04T08:56:38Z
2026-03-07,League 2,Crawley,Swindon,1-0,1.56,3.85,3.61,2026-03-03T21:14:25Z
2026-03-07,League 2,Crawley,Swindon,2-0,1.17,5.21,7.36,2026-03-04T08:56:38Z
2026-03-07,League 2,Crawley,Swindon,2-0,1.18,5.23,7.15,2026-03-03T21:14:25Z
2026-03-07,League 2,Crawley,Swindon,3-0,1.04,7.09,13.38,2026-03-04T08:56:38Z
2026-03-07,League 2,Crawley,Swindon,0-1,5.82,4.43,1.28,2026-03-07T14:46:17Z
2026-03-07,League 2,Crawley,Swindon,1-0,1.61,3.75,3.42,2026-03-07T14:46:17Z
2026-03-07,League 2,Crawley,Swindon,0-2,11.82,6.31,1.07,2026-03-07T14:46:17Z
2026-03-07,League 2,Crawley,Swindon,2-0,1.2,5.06,6.77,2026-03-07T14:46:17Z
2026-03-07,League 2,Crawley,Swindon,3-0,1.05,6.96,12.46,2026-03-07T14:46:17Z
2026-03-07,League 2,Gillingham,Fleetwood,0-1,3.61,3.55,1.61,2026-03-04T07:07:45Z
2026-03-07,League 2,Gillingham,Fleetwood,0-1,3.67,3.61,1.59,2026-03-03T21:14:25Z
2026-03-07,League 2,Gillingham,Fleetwood,0-2,7.57,5,1.18,2026-03-04T07:07:45Z
2026-03-07,League 2,Gillingham,Fleetwood,0-2,7.64,5.07,1.17,2026-03-03T21:14:25Z
2026-03-07,League 2,Gillingham,Fleetwood,0-3,14.16,6.96,1.04,2026-03-04T07:07:45Z
2026-03-07,League 2,Gillingham,Fleetwood,1-0,1.23,4.4,7.02,2026-03-04T07:07:45Z
2026-03-07,League 2,Gillingham,Fleetwood,1-0,1.25,4.37,6.67,2026-03-03T21:14:25Z
2026-03-07,League 2,Gillingham,Fleetwood,2-0,1.04,6.44,14.78,2026-03-04T07:07:45Z
2026-03-07,League 2,Gillingham,Fleetwood,2-0,1.05,6.39,14.01,2026-03-03T21:14:25Z
2026-03-07,League 2,Gillingham,Fleetwood,3-0,1.01,7.3,20.89,2026-03-03T21:14:25Z
2026-03-07,League 2,Gillingham,Fleetwood,0-1,3.71,3.53,1.59,2026-03-05T15:06:24Z
2026-03-07,League 2,Gillingham,Fleetwood,1-0,1.25,4.31,6.85,2026-03-05T15:06:24Z
2026-03-07,League 2,Gillingham,Fleetwood,0-2,7.85,5.03,1.17,2026-03-05T15:06:24Z
2026-03-07,League 2,Gillingham,Fleetwood,2-0,1.05,6.36,14.59,2026-03-05T15:06:24Z
2026-03-07,League 2,Gillingham,Fleetwood,0-3,14.65,6.99,1.03,2026-03-05T15:06:24Z
2026-03-07,League 2,Gillingham,Fleetwood,0-1,3.82,3.57,1.57,2026-03-07T08:48:40Z
2026-03-07,League 2,Gillingham,Fleetwood,1-0,1.26,4.27,6.63,2026-03-07T08:48:40Z
2026-03-07,League 2,Gillingham,Fleetwood,0-2,8.11,5.11,1.16,2026-03-07T08:48:40Z
2026-03-07,League 2,Gillingham,Fleetwood,2-0,1.05,6.32,14.18,2026-03-07T08:48:40Z
2026-03-07,League 2,Gillingham,Fleetwood,0-3,14.96,7.03,1.03,2026-03-07T08:48:40Z
2026-03-07,League 2,Grimsby,Bromley,0-1,3.79,3.64,1.56,2026-03-04T07:07:45Z
2026-03-07,League 2,Grimsby,Bromley,0-1,3.83,3.61,1.56,2026-03-03T21:14:25Z
2026-03-07,League 2,Grimsby,Bromley,0-1,3.89,3.68,1.53,2026-03-04T08:56:38Z
2026-03-07,League 2,Grimsby,Bromley,0-2,7.93,5.15,1.16,2026-03-04T07:07:45Z
2026-03-07,League 2,Grimsby,Bromley,0-2,8.07,5.14,1.16,2026-03-03T21:14:25Z
2026-03-07,League 2,Grimsby,Bromley,0-2,8.14,5.23,1.15,2026-03-04T08:56:38Z
2026-03-07,League 2,Grimsby,Bromley,1-0,1.28,4.2,6.15,2026-03-03T21:14:25Z
2026-03-07,League 2,Grimsby,Bromley,1-0,1.28,4.24,6.08,2026-03-04T07:07:45Z
2026-03-07,League 2,Grimsby,Bromley,1-0,1.29,4.22,5.94,2026-03-04T08:56:38Z
2026-03-07,League 2,Grimsby,Bromley,2-0,1.06,6.21,13.1,2026-03-03T21:14:25Z
2026-03-07,League 2,Grimsby,Bromley,2-0,1.06,6.22,12.86,2026-03-04T07:07:45Z
2026-03-07,League 2,Grimsby,Bromley,2-0,1.07,6.18,12.54,2026-03-04T08:56:38Z
2026-03-07,League 2,Grimsby,Bromley,3-0,1.01,7.29,20.13,2026-03-03T21:14:25Z
2026-03-07,League 2,Grimsby,Bromley,3-0,1.01,7.33,19.84,2026-03-04T07:07:45Z
2026-03-07,League 2,Grimsby,Bromley,3-0,1.01,7.34,19.52,2026-03-04T08:56:38Z
2026-03-07,League 2,Grimsby,Bromley,1-0,1.28,4.24,6.09,2026-03-04T17:50:44Z
2026-03-07,League 2,Grimsby,Bromley,0-2,7.92,5.15,1.16,2026-03-04T17:50:44Z
2026-03-07,League 2,Grimsby,Bromley,2-0,1.06,6.23,12.89,2026-03-04T17:50:44Z
2026-03-07,League 2,Grimsby,Bromley,0-1,3.68,3.6,1.59,2026-03-06T14:59:16Z
2026-03-07,League 2,Grimsby,Bromley,1-0,1.27,4.28,6.29,2026-03-06T14:59:16Z
2026-03-07,League 2,Grimsby,Bromley,0-2,7.67,5.08,1.17,2026-03-06T14:59:16Z
2026-03-07,League 2,Grimsby,Bromley,2-0,1.06,6.28,13.29,2026-03-06T14:59:16Z
2026-03-07,League 2,Grimsby,Bromley,3-0,1.01,7.32,20.22,2026-03-06T14:59:16Z
2026-03-07,League 2,MK Dons,Harrogate,0-1,1.87,3.45,2.81,2026-03-03T21:14:25Z
2026-03-07,League 2,MK Dons,Harrogate,0-2,3.19,3.81,1.66,2026-03-03T21:14:25Z
2026-03-07,League 2,MK Dons,Harrogate,0-3,5.97,5.09,1.23,2026-03-03T21:14:25Z
2026-03-07,League 2,MK Dons,Harrogate,1-0,1.06,6.03,14.45,2026-03-03T21:14:25Z
2026-03-07,League 2,MK Dons,Harrogate,2-0,1.01,7.03,23.31,2026-03-03T21:14:25Z
2026-03-07,League 2,MK Dons,Harrogate,0-1,1.87,3.45,2.82,2026-03-05T15:06:24Z
2026-03-07,League 2,MK Dons,Harrogate,1-0,1.06,6.04,14.54,2026-03-05T15:06:24Z
2026-03-07,League 2,MK Dons,Harrogate,0-2,3.18,3.81,1.66,2026-03-05T15:06:24Z
2026-03-07,League 2,MK Dons,Harrogate,2-0,1.01,7.03,23.39,2026-03-05T15:06:24Z
2026-03-07,League 2,MK Dons,Harrogate,0-3,5.94,5.08,1.23,2026-03-05T15:06:24Z
2026-03-07,League 2,MK Dons,Harrogate,0-1,1.9,3.46,2.75,2026-03-07T08:48:40Z
2026-03-07,League 2,MK Dons,Harrogate,1-0,1.06,5.99,14.08,2026-03-07T08:48:40Z
2026-03-07,League 2,MK Dons,Harrogate,0-2,3.24,3.83,1.64,2026-03-07T08:48:40Z
2026-03-07,League 2,MK Dons,Harrogate,2-0,1.01,7.05,22.92,2026-03-07T08:48:40Z
2026-03-07,League 2,MK Dons,Harrogate,0-3,6.08,5.14,1.22,2026-03-07T08:48:40Z
2026-03-07,League 2,MK Dons,Harrogate,0-1,1.94,3.41,2.69,2026-03-07T14:46:17Z
2026-03-07,League 2,MK Dons,Harrogate,1-0,1.06,5.92,14.07,2026-03-07T14:46:17Z
2026-03-07,League 2,MK Dons,Harrogate,0-2,3.37,3.84,1.61,2026-03-07T14:46:17Z
2026-03-07,League 2,MK Dons,Harrogate,2-0,1.01,7,23.08,2026-03-07T14:46:17Z
2026-03-07,League 2,MK Dons,Harrogate,0-3,6.38,5.21,1.2,2026-03-07T14:46:17Z
2026-03-07,League 2,Newport,Colchester,0-1,8.49,4.69,1.18,2026-03-04T07:07:45Z
2026-03-07,League 2,Newport,Colchester,0-1,8.84,4.75,1.17,2026-03-03T21:14:25Z
2026-03-07,League 2,Newport,Colchester,0-1,9.07,4.78,1.16,2026-03-04T13:26:24Z
2026-03-07,League 2,Newport,Colchester,0-2,17.27,6.68,1.03,2026-03-04T07:07:45Z
2026-03-07,League 2,Newport,Colchester,0-2,17.84,6.72,1.03,2026-03-03T21:14:25Z
2026-03-07,League 2,Newport,Colchester,0-2,18.19,6.74,1.02,2026-03-04T13:26:24Z
2026-03-07,League 2,Newport,Colchester,0-3,23.85,7.12,1.01,2026-03-04T07:07:45Z
2026-03-07,League 2,Newport,Colchester,0-3,24.74,7.07,1.01,2026-03-04T13:26:24Z
2026-03-07,League 2,Newport,Colchester,1-0,1.77,3.41,3.1,2026-03-04T07:07:45Z
2026-03-07,League 2,Newport,Colchester,1-0,1.81,3.38,3.01,2026-03-03T21:14:25Z
2026-03-07,League 2,Newport,Colchester,1-0,1.84,3.36,2.95,2026-03-04T13:26:24Z
2026-03-07,League 2,Newport,Colchester,2-0,1.24,4.64,6.34,2026-03-04T07:07:45Z
2026-03-07,League 2,Newport,Colchester,2-0,1.25,4.56,6.12,2026-03-03T21:14:25Z
2026-03-07,League 2,Newport,Colchester,2-0,1.26,4.51,5.98,2026-03-04T13:26:24Z
2026-03-07,League 2,Newport,Colchester,3-0,1.06,6.54,11.93,2026-03-03T21:14:25Z
2026-03-07,League 2,Newport,Colchester,0-1,8.73,4.72,1.17,2026-03-05T15:06:24Z
2026-03-07,League 2,Newport,Colchester,1-0,1.81,3.37,3.02,2026-03-05T15:06:24Z
2026-03-07,League 2,Newport,Colchester,0-2,17.67,6.69,1.03,2026-03-05T15:06:24Z
2026-03-07,League 2,Newport,Colchester,2-0,1.25,4.56,6.16,2026-03-05T15:06:24Z
2026-03-07,League 2,Newport,Colchester,0-3,24.34,7.11,1.01,2026-03-05T15:06:24Z
2026-03-07,League 2,Newport,Colchester,0-1,8.09,4.6,1.19,2026-03-07T14:46:17Z
2026-03-07,League 2,Newport,Colchester,1-0,1.74,3.41,3.19,2026-03-07T14:46:17Z
2026-03-07,League 2,Newport,Colchester,0-2,16.67,6.62,1.03,2026-03-07T14:46:17Z
2026-03-07,League 2,Newport,Colchester,2-0,1.23,4.69,6.58,2026-03-07T14:46:17Z
2026-03-07,League 2,Newport,Colchester,0-3,23.4,7.16,1.01,2026-03-07T14:46:17Z
2026-03-07,League 2,Salford,Barnet,0-1,4.15,3.8,1.48,2026-03-03T21:14:25Z
2026-03-07,League 2,Salford,Barnet,0-1,4.33,3.94,1.44,2026-03-04T07:07:45Z
2026-03-07,League 2,Salford,Barnet,0-1,4.4,3.89,1.44,2026-03-04T08:56:38Z
2026-03-07,League 2,Salford,Barnet,0-2,8.66,5.42,1.14,2026-03-03T21:14:25Z
2026-03-07,League 2,Salford,Barnet,0-2,8.92,5.58,1.13,2026-03-04T07:07:45Z
2026-03-07,League 2,Salford,Barnet,0-2,9.19,5.57,1.12,2026-03-04T08:56:38Z
2026-03-07,League 2,Salford,Barnet,1-0,1.34,4.11,5.31,2026-03-03T21:14:25Z
2026-03-07,League 2,Salford,Barnet,1-0,1.38,4.02,4.88,2026-03-04T08:56:38Z
2026-03-07,League 2,Salford,Barnet,1-0,1.38,4.07,4.8,2026-03-04T07:07:45Z
2026-03-07,League 2,Salford,Barnet,2-0,1.08,5.99,11.16,2026-03-03T21:14:25Z
2026-03-07,League 2,Salford,Barnet,2-0,1.1,5.81,10.24,2026-03-04T08:56:38Z
2026-03-07,League 2,Salford,Barnet,2-0,1.1,5.83,9.93,2026-03-04T07:07:45Z
2026-03-07,League 2,Salford,Barnet,3-0,1.01,7.36,18.03,2026-03-03T21:14:25Z
2026-03-07,League 2,Salford,Barnet,3-0,1.02,7.35,17.05,2026-03-04T08:56:38Z
2026-03-07,League 2,Salford,Barnet,3-0,1.02,7.37,16.55,2026-03-04T07:07:45Z
2026-03-07,League 2,Salford,Barnet,0-1,4.53,3.93,1.42,2026-03-06T14:59:16Z
2026-03-07,League 2,Salford,Barnet,1-0,1.39,3.98,4.73,2026-03-06T14:59:16Z
2026-03-07,League 2,Salford,Barnet,0-2,9.47,5.64,1.11,2026-03-06T14:59:16Z
2026-03-07,League 2,Salford,Barnet,2-0,1.1,5.75,9.92,2026-03-06T14:59:16Z
2026-03-07,League 2,Salford,Barnet,3-0,1.02,7.33,16.71,2026-03-06T14:59:16Z
2026-03-07,League 2,Salford,Barnet,0-1,4.85,3.98,1.38,2026-03-07T08:48:40Z
2026-03-07,League 2,Salford,Barnet,1-0,1.43,3.89,4.49,2026-03-07T08:48:40Z
2026-03-07,League 2,Salford,Barnet,0-2,10.22,5.78,1.1,2026-03-07T08:48:40Z
2026-03-07,League 2,Salford,Barnet,2-0,1.12,5.6,9.44,2026-03-07T08:48:40Z
2026-03-07,League 2,Salford,Barnet,3-0,1.02,7.28,16.24,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,0-1,5.6,4.09,1.32,2026-03-04T07:07:45Z
2026-03-07,League 2,Tranmere,Oldham,0-1,5.76,4.16,1.31,2026-03-04T13:56:01Z
2026-03-07,League 2,Tranmere,Oldham,0-1,5.99,4.21,1.29,2026-03-03T21:14:25Z
2026-03-07,League 2,Tranmere,Oldham,0-2,11.96,6.03,1.07,2026-03-04T07:07:45Z
2026-03-07,League 2,Tranmere,Oldham,0-2,12.25,6.11,1.07,2026-03-04T13:56:01Z
2026-03-07,League 2,Tranmere,Oldham,0-2,12.73,6.19,1.06,2026-03-03T21:14:25Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.49,3.73,4.19,2026-03-04T07:07:45Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.51,3.7,4.02,2026-03-04T13:56:01Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.52,3.69,3.97,2026-03-03T21:14:25Z
2026-03-07,League 2,Tranmere,Oldham,2-0,1.13,5.38,8.9,2026-03-04T07:07:45Z
2026-03-07,League 2,Tranmere,Oldham,2-0,1.15,5.26,8.37,2026-03-03T21:14:25Z
2026-03-07,League 2,Tranmere,Oldham,2-0,1.15,5.29,8.47,2026-03-04T13:56:01Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.02,7.18,15.81,2026-03-04T07:07:45Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.03,7.11,15.11,2026-03-03T21:14:25Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.03,7.14,15.25,2026-03-04T13:56:01Z
2026-03-07,League 2,Tranmere,Oldham,0-1,7.08,4.45,1.23,2026-03-05T15:06:24Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.67,3.51,3.38,2026-03-05T15:06:24Z
2026-03-07,League 2,Tranmere,Oldham,0-2,14.78,6.47,1.04,2026-03-05T15:06:24Z
2026-03-07,League 2,Tranmere,Oldham,2-0,1.2,4.86,6.97,2026-03-05T15:06:24Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.04,6.84,13.22,2026-03-05T15:06:24Z
2026-03-07,League 2,Tranmere,Oldham,0-1,6.86,4.4,1.24,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.64,3.54,3.47,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,0-2,14.38,6.43,1.05,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,2-0,1.19,4.92,7.17,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.04,6.88,13.49,2026-03-07T08:48:40Z
2026-03-07,League 2,Tranmere,Oldham,0-1,7.07,4.44,1.23,2026-03-07T14:46:17Z
2026-03-07,League 2,Tranmere,Oldham,1-0,1.67,3.5,3.38,2026-03-07T14:46:17Z
2026-03-07,League 2,Tranmere,Oldham,0-2,14.77,6.47,1.04,2026-03-07T14:46:17Z
2026-03-07,League 2,Tranmere,Oldham,3-0,1.04,6.84,13.23,2026-03-07T14:46:17Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.39,4.16,1.28,2026-03-04T07:07:45Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.44,4.13,1.28,2026-03-03T21:14:25Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.58,4.18,1.27,2026-03-04T13:26:24Z
2026-03-07,League 2,Walsall,Notts Co,0-2,13.83,6.2,1.06,2026-03-04T07:07:45Z
2026-03-07,League 2,Walsall,Notts Co,0-2,14.08,6.2,1.06,2026-03-03T21:14:25Z
2026-03-07,League 2,Walsall,Notts Co,0-2,14.25,6.25,1.05,2026-03-04T13:26:24Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.52,3.57,4.15,2026-03-03T21:14:25Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.52,3.6,4.11,2026-03-04T07:07:45Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.54,3.55,3.99,2026-03-04T13:26:24Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.14,5.25,8.9,2026-03-04T07:07:45Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.14,5.25,9.05,2026-03-03T21:14:25Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.15,5.17,8.64,2026-03-04T13:26:24Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.02,7.09,16.07,2026-03-04T07:07:45Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.02,7.1,16.37,2026-03-03T21:14:25Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.03,7.07,15.8,2026-03-04T13:26:24Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.52,4.2,1.27,2026-03-05T15:06:24Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.54,3.57,3.96,2026-03-05T15:06:24Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.15,5.18,8.53,2026-03-05T15:06:24Z
2026-03-07,League 2,Walsall,Notts Co,0-2,14.07,6.26,1.05,2026-03-05T15:06:24Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.03,7.07,15.6,2026-03-05T15:06:24Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.27,4.12,1.29,2026-03-07T08:48:40Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.53,3.58,4.07,2026-03-07T08:48:40Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.14,5.23,8.8,2026-03-07T08:48:40Z
2026-03-07,League 2,Walsall,Notts Co,0-2,13.64,6.18,1.06,2026-03-07T08:48:40Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.02,7.08,15.94,2026-03-07T08:48:40Z
2026-03-07,League 2,Walsall,Notts Co,0-1,6.12,4.01,1.3,2026-03-07T14:46:17Z
2026-03-07,League 2,Walsall,Notts Co,1-0,1.47,3.61,4.45,2026-03-07T14:46:17Z
2026-03-07,League 2,Walsall,Notts Co,2-0,1.12,5.39,9.85,2026-03-07T14:46:17Z
2026-03-07,League 2,Walsall,Notts Co,0-2,13.52,6.07,1.06,2026-03-07T14:46:17Z
2026-03-07,League 2,Walsall,Notts Co,3-0,1.02,7.14,17.39,2026-03-07T14:46:17Z
2026-03-08,Championship,QPR,Middlesbrough,1-0,1.75,3.64,3.29,2026-03-07T19:58:05Z
2026-03-08,Championship,QPR,Middlesbrough,0-1,7.8,4.85,1.23,2026-03-07T19:58:05Z
2026-03-08,Championship,QPR,Middlesbrough,0-2,17.06,7.39,1.05,2026-03-07T19:58:05Z
2026-03-08,Championship,QPR,Middlesbrough,2-0,1.24,5.04,6.81,2026-03-07T19:58:05Z
2026-03-08,Championship,QPR,Middlesbrough,3-0,1.06,7.49,13.75,2026-03-07T19:58:05Z
2026-03-08,Championship,QPR,Middlesbrough,1-0,1.78,3.67,3.16,2026-03-08T08:47:59Z
2026-03-08,Championship,QPR,Middlesbrough,0-1,7.96,4.96,1.22,2026-03-08T08:47:59Z
2026-03-08,Championship,QPR,Middlesbrough,0-2,17.17,7.49,1.04,2026-03-08T08:47:59Z
2026-03-08,Championship,QPR,Middlesbrough,2-0,1.26,4.97,6.42,2026-03-08T08:47:59Z
2026-03-08,Championship,QPR,Middlesbrough,3-0,1.07,7.36,12.9,2026-03-08T08:47:59Z
2026-03-08,Championship,QPR,Middlesbrough,0-1,8.19,5.04,1.21,2026-03-08T11:02:10Z
2026-03-08,Championship,QPR,Middlesbrough,1-0,1.82,3.65,3.05,2026-03-08T11:02:10Z
2026-03-08,Championship,QPR,Middlesbrough,0-2,17.55,7.57,1.04,2026-03-08T11:02:10Z
2026-03-08,Championship,QPR,Middlesbrough,2-0,1.28,4.9,6.13,2026-03-08T11:02:10Z
2026-03-08,Championship,QPR,Middlesbrough,3-0,1.07,7.24,12.35,2026-03-08T11:02:10Z
2026-03-08,Championship,QPR,Middlesbrough,1-0,1.82,3.63,3.07,2026-03-08T11:56:07Z
2026-03-08,Championship,QPR,Middlesbrough,0-1,8.26,5.02,1.21,2026-03-08T11:56:07Z
2026-03-08,Championship,QPR,Middlesbrough,0-2,17.73,7.55,1.04,2026-03-08T11:56:07Z
2026-03-08,Championship,QPR,Middlesbrough,2-0,1.27,4.89,6.21,2026-03-08T11:56:07Z
2026-03-08,Championship,QPR,Middlesbrough,3-0,1.07,7.26,12.54,2026-03-08T11:56:07Z
2026-03-08,Championship,QPR,Middlesbrough,1-0,1.86,3.61,2.99,2026-03-08T14:42:00Z
2026-03-08,Championship,QPR,Middlesbrough,0-1,8.57,5.09,1.19,2026-03-08T14:42:00Z
2026-03-08,Championship,QPR,Middlesbrough,0-2,18.34,7.64,1.04,2026-03-08T14:42:00Z
2026-03-08,Championship,QPR,Middlesbrough,2-0,1.29,4.82,6.01,2026-03-08T14:42:00Z
2026-03-08,Championship,QPR,Middlesbrough,3-0,1.08,7.17,12.19,2026-03-08T14:42:00Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-1,3.35,3.44,1.69,2026-03-07T19:58:05Z
2026-03-08,League 1,AFC Wimbledon,Northampton,1-0,1.21,4.48,7.58,2026-03-07T19:58:05Z
2026-03-08,League 1,AFC Wimbledon,Northampton,2-0,1.04,6.52,15.84,2026-03-07T19:58:05Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-2,6.98,4.8,1.21,2026-03-07T19:58:05Z
2026-03-08,League 1,AFC Wimbledon,Northampton,3-0,1.01,7.19,22.72,2026-03-07T19:58:05Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-1,3.24,3.44,1.72,2026-03-08T11:02:10Z
2026-03-08,League 1,AFC Wimbledon,Northampton,1-0,1.2,4.55,7.79,2026-03-08T11:02:10Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-2,6.69,4.74,1.22,2026-03-08T11:02:10Z
2026-03-08,League 1,AFC Wimbledon,Northampton,2-0,1.03,6.59,16.13,2026-03-08T11:02:10Z
2026-03-08,League 1,AFC Wimbledon,Northampton,3-0,1.01,7.18,22.85,2026-03-08T11:02:10Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-1,3.33,3.47,1.69,2026-03-08T11:56:07Z
2026-03-08,League 1,AFC Wimbledon,Northampton,1-0,1.21,4.5,7.52,2026-03-08T11:56:07Z
2026-03-08,League 1,AFC Wimbledon,Northampton,2-0,1.04,6.54,15.67,2026-03-08T11:56:07Z
2026-03-08,League 1,AFC Wimbledon,Northampton,0-2,6.9,4.81,1.21,2026-03-08T11:56:07Z
2026-03-08,League 1,AFC Wimbledon,Northampton,3-0,1.01,7.22,22.48,2026-03-08T11:56:07Z
2026-03-10,Championship,Leicester,Bristol City,1-0,1.33,4.36,5.88,2026-03-08T20:39:23Z
2026-03-10,Championship,Leicester,Bristol City,0-1,4.01,3.83,1.56,2026-03-08T20:39:23Z
2026-03-10,Championship,Leicester,Bristol City,2-0,1.08,6.68,13.06,2026-03-08T20:39:23Z
2026-03-10,Championship,Leicester,Bristol City,0-2,8.63,5.58,1.17,2026-03-08T20:39:23Z
2026-03-10,Championship,Leicester,Bristol City,3-0,1.01,8.61,22.18,2026-03-08T20:39:23Z
2026-03-10,Championship,Leicester,Bristol City,1-0,1.34,4.33,5.82,2026-03-09T08:59:58Z
2026-03-10,Championship,Leicester,Bristol City,0-1,4.14,3.87,1.54,2026-03-09T08:59:58Z
2026-03-10,Championship,Leicester,Bristol City,2-0,1.08,6.64,12.94,2026-03-09T08:59:58Z
2026-03-10,Championship,Leicester,Bristol City,0-2,8.96,5.67,1.16,2026-03-09T08:59:58Z
2026-03-10,Championship,Leicester,Bristol City,3-0,1.01,8.61,22.15,2026-03-09T08:59:58Z
2026-03-10,Championship,Millwall,Derby,1-0,1.22,4.8,8.25,2026-03-07T19:58:05Z
2026-03-10,Championship,Millwall,Derby,0-1,3.4,3.56,1.74,2026-03-07T19:58:05Z
2026-03-10,Championship,Millwall,Derby,2-0,1.04,7.4,18.35,2026-03-07T19:58:05Z
2026-03-10,Championship,Millwall,Derby,0-2,7.24,5.04,1.23,2026-03-07T19:58:05Z
2026-03-10,Championship,Millwall,Derby,3-0,1.01,8.52,27.59,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,1-0,1.27,4.44,7.24,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,0-1,3.82,3.57,1.64,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,2-0,1.05,7.04,16.67,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,0-2,8.48,5.29,1.19,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,3-0,1.01,8.52,26.49,2026-03-07T19:58:05Z
2026-03-10,Championship,Portsmouth,Swansea,1-0,1.27,4.41,7.31,2026-03-08T14:42:00Z
2026-03-10,Championship,Portsmouth,Swansea,0-1,3.85,3.54,1.64,2026-03-08T14:42:00Z
2026-03-10,Championship,Portsmouth,Swansea,2-0,1.05,7.03,16.93,2026-03-08T14:42:00Z
2026-03-10,Championship,Portsmouth,Swansea,0-2,8.61,5.29,1.18,2026-03-08T14:42:00Z
