date_recommended,date_match,sport,country,sex,market,home,away,outcome,odds,probability,ev,kelly_frac,bet_amount,info,win,pnl,currency_original,booker,source
2025-10-02,2025-10-02,handball,sweden,male,totals,Vasteras Irsta HF,Kristianstad,over,1.8,0.65675,0.18214999999999992,NA,315,57.5,TRUE,252,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,basketball,iceland,male,outcome,Grindavík,Njarðvík,home,1.9,0.60825,0.1556749999999999,NA,345,NA,TRUE,310,EUR,CoolBet,gsheets
2025-10-03,2025-10-03,basketball,iceland,male,handicap,Grindavík,Njarðvík,home,1.96,0.56075,0.09906999999999988,NA,210,-1.5,TRUE,202,EUR,CoolBet,gsheets
2025-10-03,2025-10-03,basketball,iceland,male,totals,Grindavík,Njarðvík,over,1.87,0.60275,0.12714250000000005,NA,285,186.5,TRUE,248,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,austria,male,totals,HSG Graz,Alpla Hard,over,1.91,0.5945,0.13549500000000003,NA,195,60.5,TRUE,177,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,denmark,female,outcome,Bjerringbro,HOJ,home,1.8,0.7045,0.2681,NA,450,NA,FALSE,-450,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,denmark,female,handicap,Bjerringbro,HOJ,home,2.05,0.636,0.30379999999999996,NA,390,-1.5,FALSE,-390,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,denmark,female,totals,Bjerringbro,HOJ,over,1.95,0.6535,0.27432499999999993,NA,390,58.5,TRUE,371,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Besancon,Creteil,home,3.2,0.40125,0.28400000000000003,NA,180,NA,TRUE,396,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Frontignan,Saran,home,2,0.568,0.1359999999999999,NA,180,NA,FALSE,-180,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,totals,Frontignan,Saran,over,1.91,0.6055,0.156505,NA,240,63.5,TRUE,218,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Ivry,Massy Essonne,home,1.22,0.92875,0.13307499999999994,NA,825,NA,FALSE,-825,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,handicap,Ivry,Massy Essonne,home,1.91,0.719,0.3732899999999999,NA,555,-4.5,FALSE,-555,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Saintes,Caen,home,3.6,0.48775,0.7559000000000001,NA,390,NA,FALSE,-390,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,handicap,Saintes,Caen,home,1.91,0.70375,0.3441624999999999,NA,510,2.5,FALSE,-510,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Selestat,Chartres,home,2.1,0.66575,0.39807499999999996,NA,495,NA,FALSE,-495,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,handicap,Selestat,Chartres,home,1.5,0.80475,0.20712499999999995,NA,555,1.5,FALSE,-555,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,totals,Toulouse,Aix,over,1.95,0.57775,0.1266124999999999,NA,180,61.5,FALSE,-180,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Tremblay,Istres,home,1.3,0.87375,0.13587500000000008,NA,615,NA,TRUE,185,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,handicap,Tremblay,Istres,home,1.87,0.69425,0.2982475000000001,NA,465,-3.5,TRUE,405,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,outcome,Valence,Cournon d'Auvergne,home,1.67,0.70825,0.18277750000000004,NA,375,NA,TRUE,251,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,france,male,handicap,Valence,Cournon d'Auvergne,home,1.95,0.63075,0.22996250000000007,NA,330,-1.5,TRUE,314,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,spain,male,outcome,La Rioja,Horneo Alicante,home,1.22,0.86475,0.05499499999999999,NA,345,NA,TRUE,76,EUR,EpicBet,gsheets
2025-10-03,2025-10-03,handball,spain,male,handicap,La Rioja,Horneo Alicante,home,1.87,0.62825,0.17482750000000002,NA,270,-4.5,FALSE,-270,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,austria,male,totals,Aon Fivers,Linz,over,1.95,0.669,0.3045500000000001,NA,435,62.5,FALSE,-435,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,austria,male,totals,Krems,Hollabrunn,under,1.91,0.62575,0.19518250000000004,NA,285,59.5,FALSE,-285,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,austria,male,totals,Voslauer,Barnbach/K.,under,1.8,0.64325,0.15785000000000005,NA,270,55.5,TRUE,216,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,outcome,Ringsted,Bjerringbro/Silkeborg,home,3.6,0.378,0.3608,NA,195,NA,FALSE,-195,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,handicap,Ringsted,Bjerringbro/Silkeborg,home,1.9,0.616,0.17039999999999988,NA,255,2.5,FALSE,-255,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,outcome,Skanderborg AGF,Mors,home,1.44,0.73975,0.06523999999999996,NA,195,NA,FALSE,-195,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,handicap,Skanderborg AGF,Mors,home,1.9,0.612,0.16279999999999994,NA,240,-2.5,FALSE,-240,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,totals,Skanderborg AGF,Mors,over,1.89,0.6205,0.17274500000000004,NA,270,61.5,FALSE,-270,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,outcome,Skjern,Fredericia,home,1.67,0.7535,0.2583449999999998,NA,525,NA,TRUE,352,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,denmark,male,handicap,Skjern,Fredericia,home,1.95,0.688,0.3415999999999999,NA,480,-1.5,TRUE,456,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,outcome,Erlangen,Fuchse Berlin,home,6,0.30975,0.8585,NA,225,NA,FALSE,-225,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,handicap,Erlangen,Fuchse Berlin,home,1.93,0.719,0.38766999999999985,NA,570,4.5,TRUE,530,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,outcome,Goppingen,Hannover-Burgdorf,home,2.75,0.488,0.34199999999999997,NA,270,NA,TRUE,473,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,handicap,Goppingen,Hannover-Burgdorf,home,1.8,0.65525,0.17945,NA,300,1.5,TRUE,240,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,handicap,Leipzig,Flensburg-H.,home,1.95,0.6515,0.2704249999999999,NA,390,4.5,FALSE,-390,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,germany,male,totals,Leipzig,Flensburg-H.,over,1.93,0.577,0.11360999999999988,NA,165,61.5,TRUE,153,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,germany,male,totals,Minden,Lemgo,over,1.88,0.64175,0.20649000000000006,NA,315,56.5,TRUE,277,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,germany,female,totals,Thuringer,Neckarsulmer,over,1.8,0.63125,0.13624999999999998,NA,225,59.5,TRUE,180,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,germany,female,totals,Zwickau,Blomberg-Lippe,under,1.91,0.70125,0.33938750000000006,NA,510,59.5,FALSE,-510,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,hungary,male,totals,Csurgoi,Szeged,under,1.87,0.6765,0.26505500000000004,NA,405,64.5,TRUE,352,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,hungary,female,totals,Szombathelyi,Vasas,over,1.83,0.615,0.12545000000000006,NA,210,56.5,TRUE,174,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,outcome,Fram,ÍR,home,1.35,0.77625,0.04793750000000008,NA,900,NA,TRUE,315,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,handicap,Fram,ÍR,away,1.9,0.5615,0.066849999999999965,NA,495,-5.5,TRUE,445,EUR,CoolBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,totals,Fram,ÍR,under,1.9,0.60775,0.154725,NA,1140,54.5,TRUE,1026,EUR,CoolBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,outcome,KA/Þór,Haukar,away,1.8,0.6685,0.20330000000000004,NA,1680,NA,TRUE,1344,EUR,CoolBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,handicap,KA/Þór,Haukar,away,2.05,0.6045,0.23922500000000002,NA,1500,1.5,TRUE,1575,EUR,CoolBet,gsheets
2025-10-03,2025-10-04,handball,iceland,female,totals,KA/Þór,Haukar,under,1.85,0.80875,0.4961875,NA,3855,54.5,TRUE,3277,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,portugal,male,totals,Arsenal,Sporting,under,1.87,0.7135,0.3342450000000001,NA,525,60.5,FALSE,-525,EUR,EpicBet,gsheets
2025-10-04,2025-10-04,handball,portugal,male,totals,Povoa,Porto,under,1.89,0.64675,0.22235749999999999,NA,345,63.5,TRUE,307,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,spain,male,outcome,Ademar,Caserio Ciudad Real,home,1.17,0.9425,0.10272499999999993,NA,825,NA,TRUE,140,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,spain,male,handicap,Ademar,Caserio Ciudad Real,home,1.87,0.7,0.30899999999999994,NA,480,-5.5,TRUE,418,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,spain,male,outcome,Nava,CD Bidasoa Irun,home,4,0.38825,0.5529999999999999,NA,255,NA,FALSE,-255,EUR,EpicBet,gsheets
2025-10-03,2025-10-04,handball,spain,male,handicap,Nava,CD Bidasoa Irun,home,1.8,0.69975,0.25954999999999995,NA,435,3.5,FALSE,-435,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,outcome,Eisenach,Gummersbach,home,3.75,0.365,0.3687499999999999,NA,180,NA,TRUE,495,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,handicap,Eisenach,Gummersbach,home,1.93,0.60825,0.17392249999999987,NA,255,2.5,TRUE,237,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,outcome,Hamburg,SC Magdeburg,away,1.36,0.85,0.15600000000000003,NA,585,NA,TRUE,211,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,handicap,Hamburg,SC Magdeburg,away,2,0.65775,0.3154999999999999,NA,420,3.5,FALSE,-420,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,totals,Hamburg,SC Magdeburg,over,1.88,0.7595,0.4278599999999998,NA,660,60.5,FALSE,-660,EUR,EpicBet,gsheets
2025-10-04,2025-10-05,handball,germany,male,totals,Kiel,Rhein-Neckar,over,1.88,0.591,0.11107999999999985,NA,165,60.5,TRUE,145,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,outcome,Stuttgart,MT Melsungen,away,2.1,0.5795,0.2169500000000001,NA,270,NA,FALSE,-270,EUR,EpicBet,gsheets
2025-10-03,2025-10-05,handball,germany,male,handicap,Stuttgart,MT Melsungen,away,2.45,0.4955,0.21397500000000014,NA,195,1.5,FALSE,-195,EUR,EpicBet,gsheets
2025-10-05,2025-10-05,handball,iceland,male,outcome,ÍR,Þór,home,1.9,0.541,0.027900000000000036,NA,210,NA,TRUE,189,EUR,CoolBet,gsheets
2025-10-05,2025-10-05,handball,iceland,male,totals,ÍR,Þór,over,1.9,0.742,0.40979999999999994,NA,3000,61.5,TRUE,2700,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,Afturelding,ÍBV,home,2.05,0.83275,0.7071374999999999,NA,4440,NA,TRUE,4662,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,Afturelding,ÍBV,home,2.25,0.78125,0.7578125,NA,4005,-1.5,TRUE,5006,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,totals,Afturelding,ÍBV,over,1.9,0.5675,0.07824999999999993,NA,570,61.5,FALSE,-570,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,Fjölnir,Stjarnan,home,9.5,0.16625,0.579375,NA,450,NA,TRUE,3825,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,Fjölnir,Stjarnan,home,1.9,0.7385,0.40315,NA,2955,7.5,TRUE,2660,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,totals,Fjölnir,Stjarnan,under,1.9,0.75125,0.42737499999999984,NA,3135,62.5,FALSE,-3135,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,Grótta,FH,home,9.5,0.198,0.881,NA,690,NA,FALSE,-690,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,Grótta,FH,home,1.9,0.7835,0.4886499999999999,NA,3585,7.5,TRUE,3226,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,totals,Grótta,FH,under,1.9,0.783,0.4877,NA,3570,61.5,FALSE,-3570,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,Haukar,Valur,home,1.8,0.732,0.3176,NA,2625,NA,FALSE,-2625,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,Haukar,Valur,home,2.05,0.671,0.37554999999999994,NA,2355,-1.5,FALSE,-2355,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,HK,Selfoss,home,1.7,0.64225,0.09182499999999993,NA,870,NA,TRUE,609,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,HK,Selfoss,home,1.9,0.56175,0.06732499999999986,NA,495,-1.5,TRUE,445,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,outcome,Víkingur,Fram,home,7,0.3405,1.3835000000000002,NA,1515,NA,FALSE,-1515,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,handicap,Víkingur,Fram,home,1.95,0.80225,0.5643875,NA,3915,5.5,TRUE,3719,EUR,CoolBet,gsheets
2025-10-05,2025-10-06,handball,iceland,male,totals,Víkingur,Fram,under,1.9,0.5515,0.04784999999999995,NA,345,63.5,FALSE,-345,EUR,CoolBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,outcome,Grindavík,Ármann,away,10,0.25125,1.5124999999999995,NA,330,NA,FALSE,-330,EUR,EpicBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,handicap,Grindavík,Ármann,away,1.87,0.6645,0.24261500000000003,NA,555,-17.5,FALSE,-555,EUR,EpicBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,totals,Grindavík,Ármann,under,1.87,0.645,0.20615000000000006,NA,465,153.5,TRUE,405,EUR,EpicBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,outcome,Keflavík,Hamar/Þór,home,1.95,0.743,0.44884999999999997,NA,930,NA,TRUE,884,EUR,EpicBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,totals,Keflavík,Hamar/Þór,over,1.88,0.81675,0.5354899999999999,NA,1200,157.5,TRUE,1056,EUR,EpicBet,gsheets
2025-10-07,2025-10-07,basketball,iceland,female,handicap,Keflavík,Hamar/Þór,home,1.85,0.77075,0.4258875000000002,NA,990,1.5,TRUE,841,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,basketball,iceland,female,outcome,KR,Haukar,home,4.45,0.4765,1.120425,NA,645,NA,FALSE,-645,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,basketball,iceland,female,handicap,KR,Haukar,home,1.87,0.78625,0.4702875000000001,NA,1065,12.5,FALSE,-1065,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,basketball,iceland,female,totals,KR,Haukar,over,1.87,0.70875,0.3253625000000001,NA,735,157.5,TRUE,639,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,basketball,iceland,female,outcome,Tindastóll,Stjarnan,away,3.3,0.3795,0.25234999999999985,NA,210,NA,FALSE,-210,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,basketball,iceland,female,handicap,Tindastóll,Stjarnan,away,1.87,0.5745,0.07431500000000008,NA,165,-7.5,TRUE,144,EUR,EpicBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,outcome,Haukar,ÍBV,home,1.45,0.76275,0.10598750000000001,NA,1965,NA,FALSE,-1965,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,handicap,Haukar,ÍBV,home,2,0.57025,0.14050000000000007,NA,1170,-3.5,FALSE,-1170,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,totals,Haukar,ÍBV,under,1.9,0.6275,0.1922499999999998,NA,1785,53.5,TRUE,1606,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,outcome,ÍR,KA/Þór,home,1.95,0.76575,0.49321250000000005,NA,4335,NA,TRUE,4118,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,handicap,ÍR,KA/Þór,home,2.25,0.7135,0.605375,NA,4050,-1.5,FALSE,-4050,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,totals,ÍR,KA/Þór,under,1.9,0.65525,0.24497499999999994,NA,2280,51.5,FALSE,-2280,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,outcome,Valur,Fram,home,1.7,0.7615,0.29454999999999987,NA,3510,NA,TRUE,2457,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,handicap,Valur,Fram,home,1.9,0.69975,0.32952499999999996,NA,3060,-1.5,TRUE,2754,EUR,CoolBet,gsheets
2025-10-07,2025-10-08,handball,iceland,female,totals,Valur,Fram,over,1.9,0.63275,0.202225,NA,1875,54.5,FALSE,-1875,EUR,CoolBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,handicap,Ármann,KR,home,1.87,0.65175,0.21877250000000015,NA,495,20.5,FALSE,-495,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,handicap,Grindavík,ÍA,home,1.87,0.646,0.2080200000000001,NA,480,-10.5,TRUE,418,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,outcome,Tindastóll,Keflavík,home,1.45,0.80475,0.1668874999999999,NA,735,NA,TRUE,331,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,handicap,Tindastóll,Keflavík,home,1.85,0.688,0.27279999999999993,NA,630,-5.5,TRUE,536,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,totals,Tindastóll,Keflavík,over,1.88,0.845,0.5885999999999999,NA,1320,174.5,TRUE,1162,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,handicap,Þór Þ.,Álftanes,home,1.89,0.57025,0.07777250000000002,NA,180,5.5,FALSE,-180,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,basketball,iceland,male,totals,Þór Þ.,Álftanes,over,1.87,0.57875,0.08226250000000002,NA,180,190.5,FALSE,-180,EUR,EpicBet,gsheets
2025-10-07,2025-10-09,handball,iceland,male,outcome,FH,Þór,home,1.4,0.89575,0.25405,NA,5310,NA,FALSE,-5310,EUR,CoolBet,gsheets
2025-10-07,2025-10-09,handball,iceland,male,totals,FH,Þór,under,1.9,0.63025,0.19747499999999985,NA,1830,58.5,FALSE,-1830,EUR,CoolBet,gsheets
2025-10-08,2025-10-09,handball,iceland,male,handicap,FH,Þór,home,1.9,0.7475,0.42025,NA,3900,-3.5,FALSE,-3900,EUR,EpicBet,gsheets
2025-10-07,2025-10-09,handball,iceland,female,outcome,Selfoss,Stjarnan,home,1.9,0.5605,0.06494999999999995,NA,600,NA,FALSE,-600,EUR,CoolBet,gsheets
2025-10-07,2025-10-09,handball,iceland,female,totals,Selfoss,Stjarnan,over,1.9,0.60925,0.1575749999999999,NA,1470,54.5,FALSE,-1470,EUR,CoolBet,gsheets
2025-10-07,2025-10-09,handball,iceland,female,handicap,Selfoss,Stjarnan,home,2.15,0.49025,0.05403750000000007,NA,390,-1.5,FALSE,-390,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,handball,iceland,male,outcome,Valur,Afturelding,away,2.35,0.49,0.15149999999999997,NA,945,NA,FALSE,-945,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,handball,iceland,male,handicap,Valur,Afturelding,away,1.6,0.653,0.04480000000000012,NA,630,-1.5,FALSE,-630,EUR,EpicBet,gsheets
2025-10-08,2025-10-09,handball,iceland,male,totals,Valur,Afturelding,over,1.9,0.53625,0.018874999999999975,NA,180,60.5,FALSE,-180,EUR,EpicBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,outcome,Fram,KA,home,1.75,0.76775,0.3435625000000001,NA,3825,NA,FALSE,-3825,EUR,CoolBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,totals,Fram,KA,over,1.9,0.82075,0.5594249999999998,NA,5190,59.5,TRUE,4671,EUR,CoolBet,gsheets
2025-10-08,2025-10-10,handball,iceland,male,handicap,Fram,KA,home,2.2,0.68925,0.5163500000000002,NA,3600,-1.5,FALSE,-3600,EUR,EpicBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,outcome,HK,ÍR,home,1.5,0.73975,0.10962500000000003,NA,1830,NA,TRUE,915,EUR,CoolBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,totals,HK,ÍR,over,1.9,0.60975,0.15852500000000003,NA,1470,63.5,FALSE,-1470,EUR,CoolBet,gsheets
2025-10-08,2025-10-10,handball,iceland,male,handicap,HK,ÍR,home,1.9,0.58475,0.11102499999999993,NA,1035,-2.5,FALSE,-1035,EUR,EpicBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,outcome,ÍBV,Haukar,away,2.45,0.6785,0.662325,NA,3810,NA,TRUE,5525,EUR,CoolBet,gsheets
2025-10-07,2025-10-10,handball,iceland,male,totals,ÍBV,Haukar,over,1.9,0.65325,0.24117499999999992,NA,2235,59.5,TRUE,2011,EUR,CoolBet,gsheets
2025-10-08,2025-10-10,handball,iceland,male,handicap,ÍBV,Haukar,away,1.57,0.80625,0.26581250000000006,NA,3900,-1.5,TRUE,2223,EUR,EpicBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,outcome,Ármann,Keflavík,home,6.25,0.39925,1.4953124999999998,NA,690,NA,FALSE,-690,EUR,CoolBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,handicap,Ármann,Keflavík,home,1.91,0.7325,0.39907500000000007,NA,1065,12.5,FALSE,-1065,EUR,CoolBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,totals,Ármann,Keflavík,over,1.87,0.7505,0.403435,NA,1125,151.5,TRUE,979,EUR,CoolBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,outcome,Hamar/Þór,Valur,home,3.72,0.3605,0.34106000000000003,NA,300,NA,FALSE,-300,EUR,CoolBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,handicap,Hamar/Þór,Valur,home,1.87,0.60675,0.1346225000000001,NA,375,8.5,TRUE,326,EUR,EpicBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,outcome,Haukar,Grindavík,home,1.9,0.6905,0.31194999999999995,NA,840,NA,FALSE,-840,EUR,CoolBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,handicap,Haukar,Grindavík,home,1.88,0.65275,0.22716999999999998,NA,630,-1.5,FALSE,-630,EUR,EpicBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,outcome,Stjarnan,KR,away,2.9,0.5725,0.66025,NA,840,NA,TRUE,1596,EUR,EpicBet,gsheets
2025-10-14,2025-10-14,basketball,iceland,female,handicap,Stjarnan,KR,away,1.89,0.73925,0.3971824999999999,NA,1080,-6.5,TRUE,961,EUR,EpicBet,gsheets
2025-10-14,2025-10-15,basketball,iceland,female,outcome,Njarðvík,Tindastóll,home,1.35,0.8925,0.20487500000000003,NA,1410,NA,TRUE,494,EUR,EpicBet,gsheets
2025-10-14,2025-10-15,basketball,iceland,female,handicap,Njarðvík,Tindastóll,home,1.87,0.77025,0.4403675,NA,1230,-7.5,TRUE,1070,EUR,CoolBet,gsheets
2025-10-14,2025-10-15,basketball,iceland,female,totals,Njarðvík,Tindastóll,over,1.87,0.7725,0.44457500000000005,NA,1230,157.5,TRUE,1070,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,outcome,Ármann,Keflavík,home,10,0.219,1.19,NA,330,NA,FALSE,-330,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,handicap,Ármann,Keflavík,home,1.87,0.684,0.2790800000000002,NA,810,17.5,TRUE,705,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,totals,Ármann,Keflavík,over,1.87,0.6915,0.29310500000000006,NA,840,186.5,TRUE,731,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,outcome,Njarðvík,Tindastóll,home,4,0.44125,0.7649999999999999,NA,645,NA,TRUE,1935,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,handicap,Njarðvík,Tindastóll,home,1.87,0.67775,0.26739250000000003,NA,765,8.5,TRUE,666,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,basketball,iceland,male,totals,Njarðvík,Tindastóll,over,1.9,0.66825,0.269675,NA,750,186.5,TRUE,675,EUR,EpicBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,outcome,FH,Haukar,home,2.4,0.4345,0.04279999999999995,NA,255,NA,TRUE,357,EUR,EpicBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,totals,FH,Haukar,under,1.9,0.73775,0.401725,NA,3720,60.5,TRUE,3348,EUR,EpicBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,outcome,Valur,ÍR,home,1.24,0.92,0.14080000000000004,NA,4890,NA,TRUE,1174,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,handicap,Valur,ÍR,home,1.9,0.683,0.2977000000000001,NA,2760,-5.5,FALSE,-2760,EUR,EpicBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,totals,Valur,ÍR,over,1.9,0.62275,0.18322499999999997,NA,1695,64.5,TRUE,1525,EUR,EpicBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,outcome,Þór,Selfoss,home,2.1,0.5475,0.14975000000000005,NA,1140,NA,TRUE,1254,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,handicap,Þór,Selfoss,home,2.3,0.4685,0.07755000000000001,NA,495,-1.5,TRUE,643,EUR,CoolBet,gsheets
2025-10-23,2025-10-23,handball,iceland,male,totals,Þór,Selfoss,under,1.9,0.554,0.052600000000000036,NA,480,58.5,TRUE,432,EUR,EpicBet,gsheets
2025-10-24,2025-10-24,basketball,iceland,male,outcome,Breiðablik,Sindri,home,1.75,0.707,0.23724999999999996,NA,795,NA,TRUE,596,EUR,EpicBet,gsheets
